10,40009292
11,1075292
12,1164833
13,1059375
14,738750
15,720333
16,542625
17,478041
18,602542
19,535959
20,543500
21,633500
22,553250
23,638000
24,425917
25,429250
26,506166
27,470875
28,389917
29,392500
30,390375
31,387166
32,508875
33,365875
34,381709
35,410250
36,366792
37,431541
38,434416
39,440542
40,397042
41,490083
42,489458
43,403875
44,438000
45,402208
46,464583
47,454000
48,442250
49,474958
50,518166
51,520750
52,1713291
53,443792
54,565917
55,433750
56,425792
57,430916
58,440583
59,498542
60,424958
61,499292
62,472375
63,498083
64,444541
65,522875
66,469959
67,461084
68,982166
69,486375
70,505709
71,459042
72,502083
73,491000
74,498375
75,572666
76,299250
77,349709
78,286000
79,366250
80,288333
81,297375
82,1413458
83,321333
84,304209
85,292875
86,285916
87,304875
88,298250
89,305875
90,321500
91,307375
92,333792
93,341209
94,320042
95,322583
96,343292
97,308792
98,353291
99,354542
100,349250
101,356500
102,352333
103,368417
104,354042
105,436875
106,1280541
107,402042
108,406916
109,386792
110,410625
111,443791
112,428250
113,403542
114,396541
115,423125
116,409333
117,412250
118,415792
119,443125
120,442875
121,457959
122,441417
123,461833
124,499167
125,1448792
126,420541
127,439792
128,435666
129,492041
130,456375
131,462083
132,454916
133,474750
134,464500
135,509542
136,509334
137,497000
138,505458
139,539500
140,514917
141,513208
142,898250
143,789500
144,701000
145,851625
146,879584
147,922000
148,855541
149,882041
150,928917
151,925209
152,873583
153,914333
154,899792
155,2255167
156,590667
157,590709
158,622875
159,592584
160,610042
161,586125
162,634916
163,625125
164,606083
165,635208
166,619917
167,647708
168,658500
169,774583
170,780542
171,811167
172,811291
173,724208
174,761792
175,794500
176,762583
177,850167
178,775792
179,763417
180,1898250
181,678375
182,671375
183,680542
184,682417
185,688709
186,695667
187,680542
188,729167
189,704542
190,728833
191,736375
192,727042
193,860875
194,877375
195,779083
196,766667
197,833625
198,817709
199,820083
200,722583
201,1074834
202,1353583
203,1359750
204,1332958
205,1383000
206,1505958
207,1438791
208,1525583
209,1583542
210,1321250
211,1413875
212,1574000
213,1576709
214,1383625
215,1480625
216,1575209
217,1606292
218,1540250
219,2869708
220,922167
221,958667
222,1103542
223,1024750
224,1082750
225,929333
226,978417
227,1057375
228,972166
229,1040709
230,1009417
231,969792
232,1035416
233,955125
234,1019542
235,1139542
236,1215625
237,1131000
238,1244625
239,1319625
240,1240958
241,1241625
242,1167416
243,1304167
244,1208875
245,1198750
246,1418583
247,1292584
248,1339500
249,1298250
250,1840959
251,1115375
252,1136000
253,1070459
254,1097250
255,1232125
256,1156417
257,1147834
258,1212708
259,1182291
260,1169000
261,1193042
262,1304666
263,1220583
264,1162916
265,1190542
266,1301958
