10,16714667
11,1729084
12,1429292
13,1203958
14,1264292
15,945125
16,1127000
17,1043000
18,897667
19,1106250
20,1109416
21,925125
22,765500
23,420416
24,469958
25,488583
26,481250
27,519667
28,428958
29,548917
30,446875
31,458958
32,491167
33,442042
34,489542
35,403625
36,435459
37,493833
38,503167
39,479917
40,473667
41,585125
42,479292
43,525500
44,462834
45,460917
46,556000
47,472375
48,520083
49,521708
50,493333
51,530375
52,582125
53,601250
54,661083
55,563875
56,585250
57,667542
58,639791
59,726292
60,708334
61,751875
62,648042
63,688125
64,433833
65,374375
66,418583
67,420625
68,408375
69,419250
70,401417
71,470459
72,444959
73,446167
74,453459
75,459166
76,465167
77,433000
78,464834
79,428625
80,521542
81,439625
82,444792
83,453750
84,456959
85,478875
86,455667
87,462083
88,462875
89,407833
90,510750
91,462417
92,430209
93,529167
94,511500
95,481708
96,520917
97,533084
98,480208
99,540458
100,560292
101,491958
102,548167
103,509750
104,535542
105,589625
106,544708
107,556833
108,498542
109,644125
