10,38105625
11,987542
12,980375
13,706708
14,632000
15,595292
16,543000
17,531666
18,557875
19,553667
20,433959
21,400333
22,397459
23,376875
24,390167
25,471000
26,435666
27,465500
28,361291
29,395583
30,390125
31,381625
32,449042
33,334042
34,364333
35,370084
36,362375
37,460583
38,306000
39,332083
40,339250
41,372709
42,339250
43,308125
44,357250
45,383458
46,367250
47,371167
48,390583
49,380291
50,414292
51,421333
52,417459
53,448042
54,447042
55,417416
56,422500
57,423833
58,456417
59,432792
60,456459
61,1774791
62,406041
63,441000
64,423000
65,370875
66,314292
67,421917
68,388417
69,1131791
70,446375
71,305083
72,448292
73,508458
74,403625
75,480875
76,381708
77,365542
78,496125
79,445041
80,452833
81,443000
82,595250
83,484542
84,528625
85,526500
86,295875
87,282833
88,328958
89,277417
90,272042
91,354000
92,287042
93,371625
94,270166
95,343834
96,1593500
97,291917
98,275709
99,270708
100,289625
101,310917
102,273250
103,300875
104,318500
105,303833
106,336791
107,304250
108,326625
109,312416
110,318917
111,338208
112,381291
113,336208
114,349000
115,334917
116,335667
117,330250
118,330042
119,360458
120,367916
121,368583
122,383750
123,373791
124,534458
125,597375
126,569459
127,558041
128,593333
129,604666
130,620333
131,564541
132,632209
133,603791
134,632459
135,651459
136,684625
137,745583
138,727000
139,690584
140,743917
141,709500
142,677791
143,675833
144,1889917
145,512167
146,497000
147,423292
148,424333
149,488750
150,461000
151,453416
152,472541
153,467291
154,484750
155,496709
156,481250
157,479042
158,477833
159,497916
160,520917
161,463042
162,521666
163,546125
164,600167
165,677042
166,648583
167,629417
168,617875
169,658416
170,543084
171,586416
172,622000
173,673542
174,636083
175,664750
176,668166
177,685417
178,664583
179,664459
180,1565250
181,583375
182,593250
183,579625
184,613334
185,585625
186,620000
187,588958
188,609792
189,604500
190,592875
191,628625
192,627125
193,629709
194,660666
195,661625
196,608583
197,656625
198,701750
199,733917
200,677375
201,666709
202,716042
203,692708
204,671208
205,659458
206,702958
207,736416
208,789417
209,1122000
210,1056708
211,1162917
212,1083750
213,1120792
214,1146250
215,1210917
216,1128458
217,1144583
218,1217292
219,1138042
220,1260000
221,1252583
222,1236791
223,1251042
224,1141833
225,1271792
226,1375792
227,1256042
228,1297458
229,1259958
230,1313500
231,1397750
232,1899625
233,852000
234,756292
235,823792
236,728334
237,780250
238,880875
239,830250
240,839875
241,806542
242,812167
243,850917
244,901625
245,987500
246,918917
247,970125
248,980750
249,960209
250,913292
251,947125
252,854125
253,1062500
254,1025875
255,1006583
256,1039834
257,1227916
258,1076333
259,1017375
260,1146625
261,1107792
262,996958
263,1095042
264,1135083
265,1041000
266,1125625
267,1181125
268,1223917
269,1235084
270,1172917
271,2391834
272,1018875
273,1039625
274,1022958
275,1003167
276,1062625
277,1052458
278,1096959
279,1103042
280,1098417
281,1113875
282,1069042
283,1068666
284,1037625
285,1163208
286,1128292
287,1160500
288,1178792
289,1246417
290,1235459
291,1193000
292,1148958
293,1152333
294,1179334
295,1742875
296,1591500
297,1687875
298,1652542
299,1829584
300,1833167
301,1632125
302,1708417
303,1794625
304,1904666
305,1775042
306,1996875
307,1986792
308,2082209
309,1964125
310,3342833
311,2258042
312,2258791
313,2118667
314,5063291
315,6652041
316,4003542
317,4547375
318,2453458
319,2640375
320,2266667
321,2168791
322,2056875
323,2273083
324,2265791
325,2442833
326,2275042
327,2351334
328,3356959
329,2967500
330,2544584
331,4544458
332,2160375
333,2402125
334,2389292
335,2428250
336,2461666
337,2364167
338,2186042
339,2107709
340,2077583
341,2038417
342,2118250
343,2214750
344,2577000
345,2285458
346,2303875
347,2082958
348,2283833
349,1734417
350,1417625
351,1465083
352,1497500
353,1386166
354,1550625
355,3453541
356,1674375
357,2517750
358,2808667
359,2472125
360,2274166
361,2555833
362,2256375
363,2450250
364,2584166
365,2277042
366,2535375
367,2426625
368,2567250
369,2642250
370,2679000
371,2754083
372,2739375
373,2599542
374,2816834
375,2875459
376,2697791
377,3393625
378,3009333
379,1910834
380,1890166
381,1733292
382,1735167
383,1793958
384,1896583
385,1692667
386,1823500
387,1740208
388,1806542
389,1951667
390,2126208
391,1879917
392,1756958
393,1867458
394,1945042
395,2001792
396,1865792
397,1987292
398,1899792
399,1852166
400,1925042
401,1945750
402,1903584
403,1898292
404,1843459
405,1990625
406,1936458
407,1859583
408,1844416
409,1970375
410,2036542
411,1905583
412,1890834
413,1945667
414,1922834
415,1942667
416,1945042
417,2311958
418,2950584
419,3479334
420,3796458
421,3349583
422,3619083
423,3942250
424,3756667
425,3422917
426,3792500
427,3434416
428,3499791
429,3392791
430,4147833
431,3526458
432,3746208
433,3375375
434,3462708
435,3346375
436,3609292
437,4818500
438,4422792
439,3725458
440,3663542
441,3760417
442,3647000
443,4214584
444,4891458
445,4117000
446,4027708
447,3761500
448,4515291
449,4844542
450,4086584
451,3161208
452,2230417
453,2223958
454,2260334
455,2446125
456,2258708
457,2251292
458,2583041
459,2320750
460,2383542
461,2245625
462,2399834
463,2445375
464,2574958
465,2478333
466,2529667
467,2296125
468,2439916
469,2470125
470,2361667
471,2373583
472,2417334
473,2622083
474,2461541
475,2389959
476,2340292
477,2447042
478,2391792
479,2512834
480,2510542
481,3075084
482,3731875
483,3824667
484,4125291
485,3530542
486,3436417
487,3923375
488,3572042
489,3745667
490,3985667
491,3765291
492,4069375
493,3811333
494,4046625
495,4222541
496,4441250
497,4232167
498,4014292
499,4383500
500,4681333
501,4403542
502,4554750
503,4174541
504,4219917
505,4229750
506,4289750
507,4353583
508,3725750
509,3608375
510,2801166
511,2744458
512,2658750
513,2798042
