10,235083
11,149458
12,77458
13,57208
14,56792
15,30458
16,25125
17,29375
18,25917
19,25917
20,33708
21,22333
22,24167
23,22625
24,22208
25,24416
26,24167
27,23625
28,24250
29,23292
30,24000
31,23959
32,24417
33,24459
34,32875
35,25917
36,24750
37,25500
38,34583
39,25583
40,26208
41,25250
42,25250
43,48375
44,30833
45,30167
46,25959
47,25750
48,26250
49,22083
50,24209
51,26375
52,23416
53,22792
54,25584
55,22333
56,22166
57,24542
58,22666
59,23166
60,22916
61,23708
62,23209
63,23208
64,25875
65,30041
66,24334
67,24250
68,23875
69,23958
70,24333
71,34292
72,25000
73,24667
74,24750
75,25042
76,34333
77,37084
78,27000
79,25792
80,26167
81,25833
82,26375
83,26292
84,27000
85,26666
86,26416
87,26583
88,27833
89,27083
90,26542
91,26500
92,43709
93,129208
94,51250
95,45209
96,48333
97,46708
98,28334
99,29833
100,27875
101,28083
102,27875
103,28250
104,28375
105,30083
106,29042
107,28625
108,28709
109,33208
110,30458
111,29250
112,32291
113,29834
114,33292
115,31458
116,29250
117,30125
118,29417
119,29417
120,29458
121,29583
122,30167
123,30250
124,29834
125,29791
126,29625
127,30458
128,29958
129,30292
130,30292
131,30709
132,30750
133,31083
134,30958
135,31250
136,34375
137,15500
138,6542
139,6375
140,8459
141,6375
142,6417
143,6375
144,6375
145,6416
146,6500
147,6417
148,6500
149,13791
150,7208
151,6542
152,6791
153,8459
154,6875
155,6750
156,6666
157,8459
158,7084
159,7000
160,7083
161,6875
162,6958
163,6916
164,8209
165,6959
166,7083
167,7167
168,8583
169,7125
170,7167
171,8458
172,7167
173,19208
174,8417
175,10792
176,7750
177,7500
178,8917
179,7375
180,7500
181,7625
182,11209
183,7791
184,7666
185,9042
186,8167
187,7667
188,7875
189,8917
190,7750
191,7791
192,9083
193,7541
194,7667
195,8750
196,8083
197,8125
198,8041
199,9667
200,8000
201,8000
202,9667
203,8166
204,8125
205,9708
206,8292
207,8208
208,9625
209,8834
210,8750
211,10542
212,8291
213,8416
214,8333
215,8416
216,8458
217,8500
218,9708
219,8417
220,8500
221,10209
222,8458
223,8625
224,10250
225,8792
226,8709
227,10083
228,8667
229,8750
230,9750
231,8834
232,8750
233,10125
234,8792
235,8834
236,10584
237,9125
238,9292
239,10167
240,8791
241,8792
242,9792
243,8792
244,8875
245,9917
246,8791
247,8875
248,10042
249,8958
250,9042
251,10125
252,8958
253,9250
254,10125
255,9041
256,9000
257,10458
258,9208
259,9250
260,10417
261,18625
262,9583
263,11625
264,10166
265,9875
266,11375
267,10041
268,12458
269,10167
270,10125
271,11500
272,10209
273,11625
274,10167
275,9916
276,11459
277,10416
278,11292
279,9958
280,10292
281,12625
282,10209
283,12500
284,10833
285,11584
286,10250
287,10833
288,11583
289,10583
290,10791
291,10542
292,10458
293,12334
294,10667
295,12167
296,10916
297,12667
298,10625
299,12958
300,10750
301,11959
302,11416
303,12167
304,10708
305,11542
306,12416
307,10875
308,13333
309,10917
310,13042
311,11333
312,12667
313,11250
314,14250
315,11083
316,12625
317,11334
318,11416
319,12166
320,11333
321,13000
322,11625
323,12375
324,12167
325,13334
326,11375
327,13583
328,11625
329,13458
330,11667
331,13458
332,11459
333,12917
334,11875
335,12875
336,12042
337,13125
338,11666
339,13000
340,12291
341,13250
342,12125
343,13000
344,12292
345,14125
346,11833
347,13125
348,12500
349,13292
350,11916
351,12542
352,12208
353,12042
354,12708
355,12083
356,12250
357,12875
358,16417
359,12167
360,13542
361,12250
362,13917
363,12459
364,12667
365,12375
366,12750
367,12625
368,12583
369,17375
370,12541
371,14500
372,12708
373,25042
374,12834
375,14333
376,13000
377,14458
378,19750
379,14417
380,13667
381,15833
382,12834
383,14667
384,13666
385,14333
386,13333
387,14583
388,13458
389,14791
390,13250
391,15084
392,13042
393,14541
394,13708
395,15084
396,13625
397,15541
398,13292
399,13875
400,13625
401,13625
402,15833
403,13417
404,14792
405,13917
406,15292
407,14416
408,14959
409,13625
410,15542
411,13584
412,14833
413,14208
414,15625
415,14042
416,14500
417,65792
418,14208
419,15125
420,14292
421,15708
422,13916
423,15375
424,14042
425,15208
426,14083
427,15292
428,15333
429,14041
430,16083
431,14292
432,16166
433,14291
434,15417
435,14875
436,15625
437,14500
438,15000
439,16750
440,14583
441,16292
442,14375
443,15750
444,15208
445,16041
446,14667
447,15042
448,15750
449,14750
450,15875
451,14875
452,17292
453,16208
454,14792
455,16000
456,14875
457,16000
458,16458
459,14917
460,16375
461,15209
462,16125
463,16458
464,15125
465,17792
466,16875
467,15375
468,16459
469,16291
470,15375
471,16667
472,16833
473,15375
474,16666
475,17083
476,16916
477,15583
478,16875
479,17083
480,15541
481,17250
482,16958
483,15541
484,17250
485,16959
486,16958
487,15625
488,17208
489,17250
490,16208
491,17750
492,17208
493,16041
494,17958
495,17291
496,17334
497,16166
498,17458
499,17542
500,16292
501,16125
502,17667
503,18208
504,16667
505,17625
506,18083
507,17792
508,16250
509,18750
510,17541
511,16583
512,16542
513,17750
514,17667
515,17417
516,16584
517,18166
518,18166
519,16542
520,16833
521,18583
522,19458
523,16834
524,18625
525,18584
526,18209
527,16792
528,18125
529,19459
530,18042
531,17292
532,17958
533,19375
534,18250
535,18125
536,18500
537,19125
538,18375
539,17208
540,18708
541,18709
542,20000
543,17417
544,18875
545,18583
546,18542
547,17625
548,20167
549,19167
550,19042
551,17417
552,17375
553,18875
554,19750
555,17667
556,50042
557,19750
558,20708
559,132584
560,18042
561,20750
562,19541
563,19500
564,17916
565,19125
566,19250
567,20000
568,19208
569,70875
570,19542
571,19375
572,19375
573,19125
574,19583
575,19583
576,19542
577,18250
578,18334
579,21208
580,19458
581,41500
582,18291
583,19459
584,20000
585,20250
586,19750
587,18584
588,19666
589,19542
590,19958
591,19458
592,24334
593,35208
594,20291
595,20959
596,18667
597,21750
598,20417
599,21417
600,20500
601,18917
602,20000
603,22084
604,20167
605,44375
606,19750
607,20125
608,20584
609,21333
610,20416
611,30084
612,21583
613,20583
614,23458
615,21958
616,19459
617,72708
618,20917
619,20459
620,20500
621,20459
622,20708
623,21459
624,21459
625,20708
626,36375
627,25000
628,32541
629,21291
630,25333
631,19375
632,21042
633,21250
634,21917
635,20666
636,21209
637,19834
638,22084
639,21667
640,87166
641,21042
642,20417
643,21875
644,21875
645,21000
646,21750
647,21333
648,19083
649,22000
650,20958
651,73625
652,20959
653,21542
654,23208
655,21625
656,20958
657,21375
658,21541
659,20500
660,22208
661,21792
662,85000
663,22625
664,22542
665,23834
666,22250
667,21958
668,21750
669,22250
670,22000
671,27000
672,22041
673,97292
674,23000
675,22625
676,23167
677,20625
678,21708
679,21875
680,21583
681,22792
682,21375
683,40500
684,20708
685,22292
686,23084
687,23292
688,22958
689,22292
690,20375
691,21000
692,22458
693,22250
694,82500
695,22834
696,22792
697,22375
698,22292
699,22375
700,21917
701,22292
702,22542
703,24208
704,49584
705,23041
706,38250
707,66917
708,24333
709,23500
710,23042
711,21667
712,22750
713,23000
714,44167
715,23292
716,23417
717,24458
718,23042
719,21667
720,23458
721,23417
722,24875
723,23750
724,23958
725,106459
726,23167
727,23625
728,23250
729,23709
730,23583
731,22875
732,23750
733,22917
734,22958
735,106084
736,25958
737,23708
738,22959
739,25917
740,25667
741,21625
742,24917
743,23083
744,32458
745,24000
746,24083
747,24917
748,23667
749,25416
750,22000
751,23292
752,24375
753,23709
754,52583
755,22041
756,24750
757,22792
758,29625
759,25500
760,24791
761,24750
